ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,UT-Magnitude,UT-UT1,UT-UT2
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",26,1.70000005,0.,0.,NA,NA,"",429.397129E-06,-84.9996140E-06,-420.900178E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",27,1.79999995,0.,0.,NA,NA,"",454.141176E-06,-89.9995866E-06,-445.134006E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",28,1.89999998,0.,0.,NA,NA,"",478.797039E-06,-94.9995665E-06,-469.277846E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",29,2.,0.,0.,NA,NA,"",503.359886E-06,-99.9995464E-06,-493.326690E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",30,2.09999990,0.,0.,NA,NA,"",527.824624E-06,-104.999519E-06,-517.275534E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",31,2.20000005,0.,0.,NA,NA,"",552.186626E-06,-109.999506E-06,-541.119371E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",32,2.29999995,0.,0.,NA,NA,"",576.440827E-06,-114.999479E-06,-564.853195E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",33,2.40000010,0.,0.,NA,NA,"",600.582454E-06,-119.999459E-06,-588.472118E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",34,2.5,0.,0.,NA,NA,"",624.606560E-06,-124.999438E-06,-611.970958E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",35,2.59999990,0.,0.,NA,NA,"",648.508139E-06,-129.999404E-06,-635.344768E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",36,2.70000005,0.,0.,NA,NA,"",672.282535E-06,-134.999384E-06,-658.588659E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",37,2.79999995,0.,0.,NA,NA,"",695.924798E-06,-139.999363E-06,-681.697507E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",38,2.90000010,0.,0.,NA,NA,"",719.429925E-06,-144.999343E-06,-704.666367E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",39,3.,0.,0.,NA,NA,"",742.793258E-06,-149.999323E-06,-727.490231E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",40,3.09999990,0.,0.,NA,NA,"",766.009674E-06,-154.999288E-06,-750.164036E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",41,3.20000005,0.,0.,NA,NA,"",789.074576E-06,-159.999283E-06,-772.682950E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",42,3.29999995,0.,0.,NA,NA,"",811.982900E-06,-164.999248E-06,-795.041793E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",43,3.40000010,0.,0.,NA,NA,"",834.729814E-06,-169.999228E-06,-817.235676E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",44,3.5,0.,0.,NA,NA,"",857.310486E-06,-174.999208E-06,-839.259534E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",45,3.59999990,0.,0.,NA,NA,"",879.720086E-06,-179.999173E-06,-861.108419E-06
