ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,U-U1,U-U2,AC YIELD,PE-Max. Principal
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",14.8137E-03,-202.245E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",7.72361E-03,-140.825E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",3.04417E-03,-74.9522E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",66.0943E-03,-4.42278E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",127.741E-03,-72.9373E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",123.644E-03,-139.337E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",117.358E-03,-200.104E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",21,-20.8333,40.,0.,NA,NA,"",90.9059E-03,-298.216E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",22,0.,40.,0.,NA,NA,"",72.9618E-03,-312.984E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",23,20.8333,40.,0.,NA,NA,"",59.2818E-03,-293.256E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",24,66.25,40.,0.,NA,NA,"",35.2179E-03,-200.344E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",25,87.5,40.,0.,NA,NA,"",27.2587E-03,-140.490E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",26,108.75,40.,0.,NA,NA,"",23.2189E-03,-73.2818E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",27,130.,20.,0.,NA,NA,"",85.2744E-03,-4.35636E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",28,108.5,0.,0.,NA,NA,"",148.712E-03,-75.2765E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",29,87.,0.,0.,NA,NA,"",144.174E-03,-141.818E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",30,65.5,0.,0.,NA,NA,"",136.271E-03,-202.757E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",31,44.,0.,0.,NA,NA,"",125.498E-03,-253.174E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",32,22.5,0.,0.,NA,NA,"",114.073E-03,-287.856E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",33,-42.1166,24.8844,0.,NA,NA,"",75.0894E-03,-260.242E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",34,41.8408,21.4516,0.,NA,NA,"",83.1469E-03,-259.985E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",35,-60.9670,13.1057,0.,NA,NA,"",48.7276E-03,-215.588E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",36,65.4179,20.4019,0.,NA,NA,"",84.8042E-03,-204.970E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",37,-82.5529,20.0025,0.,NA,NA,"",65.3773E-03,-155.735E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",38,87.1691,20.0864,0.,NA,NA,"",85.6803E-03,-142.606E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",39,-42.8550,11.9291,0.,NA,NA,"",49.5675E-03,-257.428E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",40,108.619,19.9940,0.,NA,NA,"",85.3849E-03,-74.4178E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",41,16.7184,21.6136,0.,NA,NA,"",80.0861E-03,-302.466E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",42,-107.831,19.9579,0.,NA,NA,"",65.8826E-03,-76.5902E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",43,-23.0442,13.8257,0.,NA,NA,"",57.0303E-03,-292.031E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",44,-53.7049,25.9199,0.,NA,NA,"",78.9143E-03,-233.395E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",45,-67.0263,29.6584,0.,NA,NA,"",90.3517E-03,-198.850E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",46,-28.1685,25.8323,0.,NA,NA,"",78.0934E-03,-285.304E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",47,36.2005,30.1683,0.,NA,NA,"",66.4348E-03,-270.373E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",48,23.7215,30.7958,0.,NA,NA,"",70.4797E-03,-290.467E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",49,0.,20.,15.,NA,NA,"",73.8085E-03,-318.323E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",50,-1.,0.,15.,NA,NA,"",36.8169E-03,-321.076E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",51,-130.,0.,15.,NA,NA,"",0.,0.,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",52,-130.,40.,15.,NA,NA,"",128.707E-03,-5.57145E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",53,-45.,40.,15.,NA,NA,"",108.340E-03,-253.473E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",54,-41.6667,40.,15.,NA,NA,"",105.464E-03,-259.986E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",55,41.6667,40.,15.,NA,NA,"",47.2395E-03,-260.120E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",56,45.,40.,15.,NA,NA,"",44.9299E-03,-252.827E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",57,130.,40.,15.,NA,NA,"",22.2684E-03,-5.52939E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",58,130.,0.,15.,NA,NA,"",151.777E-03,0.,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",59,1.,0.,15.,NA,NA,"",115.324E-03,-322.701E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",60,-22.5,0.,15.,NA,NA,"",36.3819E-03,-289.015E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",61,-44.,0.,15.,NA,NA,"",24.6558E-03,-254.163E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",62,-65.5,0.,15.,NA,NA,"",14.8137E-03,-202.245E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",63,-87.,0.,15.,NA,NA,"",7.72361E-03,-140.825E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",64,-108.5,0.,15.,NA,NA,"",3.04417E-03,-74.9522E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",65,-130.,20.,15.,NA,NA,"",66.0943E-03,-4.42278E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",66,-108.75,40.,15.,NA,NA,"",127.741E-03,-72.9373E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",67,-87.5,40.,15.,NA,NA,"",123.644E-03,-139.337E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",68,-66.25,40.,15.,NA,NA,"",117.358E-03,-200.104E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",69,-20.8333,40.,15.,NA,NA,"",90.9059E-03,-298.216E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",70,0.,40.,15.,NA,NA,"",72.9618E-03,-312.984E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",71,20.8333,40.,15.,NA,NA,"",59.2818E-03,-293.256E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",72,66.25,40.,15.,NA,NA,"",35.2179E-03,-200.344E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",73,87.5,40.,15.,NA,NA,"",27.2587E-03,-140.490E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",74,108.75,40.,15.,NA,NA,"",23.2189E-03,-73.2818E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",75,130.,20.,15.,NA,NA,"",85.2744E-03,-4.35636E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",76,108.5,0.,15.,NA,NA,"",148.712E-03,-75.2765E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",77,87.,0.,15.,NA,NA,"",144.174E-03,-141.818E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",78,65.5,0.,15.,NA,NA,"",136.271E-03,-202.757E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",79,44.,0.,15.,NA,NA,"",125.498E-03,-253.174E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",80,22.5,0.,15.,NA,NA,"",114.073E-03,-287.856E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",81,-42.1166,24.8844,15.,NA,NA,"",75.0894E-03,-260.242E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",82,41.8408,21.4516,15.,NA,NA,"",83.1469E-03,-259.985E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",83,-60.9670,13.1057,15.,NA,NA,"",48.7276E-03,-215.588E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",84,65.4179,20.4019,15.,NA,NA,"",84.8042E-03,-204.970E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",85,-82.5529,20.0025,15.,NA,NA,"",65.3773E-03,-155.735E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",86,87.1691,20.0864,15.,NA,NA,"",85.6803E-03,-142.606E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",87,-42.8550,11.9291,15.,NA,NA,"",49.5675E-03,-257.428E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",88,108.619,19.9940,15.,NA,NA,"",85.3849E-03,-74.4178E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",89,16.7184,21.6136,15.,NA,NA,"",80.0861E-03,-302.466E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",90,-107.831,19.9579,15.,NA,NA,"",65.8826E-03,-76.5902E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",91,-23.0442,13.8257,15.,NA,NA,"",57.0303E-03,-292.031E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",92,-53.7049,25.9199,15.,NA,NA,"",78.9143E-03,-233.395E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",93,-67.0263,29.6584,15.,NA,NA,"",90.3517E-03,-198.850E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",94,-28.1685,25.8323,15.,NA,NA,"",78.0934E-03,-285.304E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",95,36.2005,30.1683,15.,NA,NA,"",66.4348E-03,-270.373E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",96,23.7215,30.7958,15.,NA,NA,"",70.4797E-03,-290.467E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",1,0.,20.,0.,NA,NA,"",77.1634E-03,-332.792E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",2,-1.,0.,0.,NA,NA,"",38.4904E-03,-335.670E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",3,-130.,0.,0.,NA,NA,"",-0.,-0.,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",4,-130.,40.,0.,NA,NA,"",134.557E-03,-5.82470E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",5,-45.,40.,0.,NA,NA,"",113.265E-03,-264.994E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",6,-41.6667,40.,0.,NA,NA,"",110.258E-03,-271.803E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",7,41.6667,40.,0.,NA,NA,"",49.3868E-03,-271.944E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",8,45.,40.,0.,NA,NA,"",46.9721E-03,-264.319E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",9,130.,40.,0.,NA,NA,"",23.2806E-03,-5.78073E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",10,130.,0.,0.,NA,NA,"",158.676E-03,-0.,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",11,1.,0.,0.,NA,NA,"",120.566E-03,-337.369E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",38.0356E-03,-302.152E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",13,-44.,0.,0.,NA,NA,"",25.7765E-03,-265.716E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",15.4871E-03,-211.438E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",8.07469E-03,-147.226E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",3.18254E-03,-78.3591E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",69.0986E-03,-4.62382E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",133.547E-03,-76.2526E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",129.264E-03,-145.670E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",122.692E-03,-209.200E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",21,-20.8333,40.,0.,NA,NA,"",95.0380E-03,-311.771E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",22,0.,40.,0.,NA,NA,"",76.2782E-03,-327.211E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",23,20.8333,40.,0.,NA,NA,"",61.9764E-03,-306.586E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",24,66.25,40.,0.,NA,NA,"",36.8187E-03,-209.451E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",25,87.5,40.,0.,NA,NA,"",28.4977E-03,-146.876E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",26,108.75,40.,0.,NA,NA,"",24.2743E-03,-76.6128E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",27,130.,20.,0.,NA,NA,"",89.1505E-03,-4.55438E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",28,108.5,0.,0.,NA,NA,"",155.472E-03,-78.6981E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",29,87.,0.,0.,NA,NA,"",150.728E-03,-148.264E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",30,65.5,0.,0.,NA,NA,"",142.465E-03,-211.973E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",31,44.,0.,0.,NA,NA,"",131.203E-03,-264.682E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",32,22.5,0.,0.,NA,NA,"",119.258E-03,-300.941E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",33,-42.1166,24.8844,0.,NA,NA,"",78.5026E-03,-272.071E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",34,41.8408,21.4516,0.,NA,NA,"",86.9263E-03,-271.802E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",35,-60.9670,13.1057,0.,NA,NA,"",50.9425E-03,-225.387E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",36,65.4179,20.4019,0.,NA,NA,"",88.6590E-03,-214.287E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",37,-82.5529,20.0025,0.,NA,NA,"",68.3490E-03,-162.813E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",38,87.1691,20.0864,0.,NA,NA,"",89.5748E-03,-149.089E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",39,-42.8550,11.9291,0.,NA,NA,"",51.8206E-03,-269.129E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",40,108.619,19.9940,0.,NA,NA,"",89.2660E-03,-77.8004E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",41,16.7184,21.6136,0.,NA,NA,"",83.7263E-03,-316.214E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",42,-107.831,19.9579,0.,NA,NA,"",68.8773E-03,-80.0716E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",43,-23.0442,13.8257,0.,NA,NA,"",59.6226E-03,-305.306E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",44,-53.7049,25.9199,0.,NA,NA,"",82.5014E-03,-244.004E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",45,-67.0263,29.6584,0.,NA,NA,"",94.4586E-03,-207.888E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",46,-28.1685,25.8323,0.,NA,NA,"",81.6431E-03,-298.273E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",47,36.2005,30.1683,0.,NA,NA,"",69.4546E-03,-282.663E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",48,23.7215,30.7958,0.,NA,NA,"",73.6833E-03,-303.670E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",49,0.,20.,15.,NA,NA,"",77.1634E-03,-332.792E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",50,-1.,0.,15.,NA,NA,"",38.4904E-03,-335.670E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",51,-130.,0.,15.,NA,NA,"",-0.,-0.,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",52,-130.,40.,15.,NA,NA,"",134.557E-03,-5.82470E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",53,-45.,40.,15.,NA,NA,"",113.265E-03,-264.994E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",54,-41.6667,40.,15.,NA,NA,"",110.258E-03,-271.803E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",55,41.6667,40.,15.,NA,NA,"",49.3868E-03,-271.944E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",56,45.,40.,15.,NA,NA,"",46.9721E-03,-264.319E-03,0.,0.
Z:/abaqus_part_2/job_d_20mm.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",57,130.,40.,15.,NA,NA,"",23.2806E-03,-5.78073E-03,0.,0.
