ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,RF-RF2,U-U2,AC YIELD,PE-Max. Principal
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",62,-65.5,0.,15.,NA,NA,"",0.,-202.245027E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",63,-87.,0.,15.,NA,NA,"",0.,-140.824780E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",64,-108.5,0.,15.,NA,NA,"",0.,-74.9521554E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",65,-130.,20.,15.,NA,NA,"",0.,-4.42278432E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",66,-108.75,40.,15.,NA,NA,"",0.,-72.9373023E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",67,-87.5,40.,15.,NA,NA,"",0.,-139.336675E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",68,-66.25,40.,15.,NA,NA,"",0.,-200.103968E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",69,-20.8333340,40.,15.,NA,NA,"",0.,-298.215538E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",70,0.,40.,15.,NA,NA,"",0.,-312.984288E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",71,20.8333340,40.,15.,NA,NA,"",0.,-293.255895E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",72,66.25,40.,15.,NA,NA,"",0.,-200.344190E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",73,87.5,40.,15.,NA,NA,"",0.,-140.490025E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",74,108.75,40.,15.,NA,NA,"",0.,-73.2817650E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",75,130.,20.,15.,NA,NA,"",0.,-4.35636006E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",76,108.5,0.,15.,NA,NA,"",0.,-75.2764568E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",77,87.,0.,15.,NA,NA,"",0.,-141.817823E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",78,65.5,0.,15.,NA,NA,"",0.,-202.756941E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",79,44.,0.,15.,NA,NA,"",0.,-253.173709E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",80,22.5,0.,15.,NA,NA,"",0.,-287.856370E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",81,-42.1166458,24.8843746,15.,NA,NA,"",0.,-260.241687E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",82,41.8408203,21.4515724,15.,NA,NA,"",0.,-259.984970E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",83,-60.9669685,13.1057463,15.,NA,NA,"",0.,-215.587705E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",84,65.4179230,20.4018879,15.,NA,NA,"",0.,-204.969913E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",85,-82.5528564,20.0025139,15.,NA,NA,"",0.,-155.734524E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",86,87.1690674,20.0864162,15.,NA,NA,"",0.,-142.606452E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",87,-42.8549538,11.9290600,15.,NA,NA,"",0.,-257.427961E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",88,108.619385,19.9939823,15.,NA,NA,"",0.,-74.4177625E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",89,16.7184010,21.6136360,15.,NA,NA,"",0.,-302.465558E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",90,-107.830605,19.9578686,15.,NA,NA,"",0.,-76.5902027E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",91,-23.0442448,13.8256569,15.,NA,NA,"",0.,-292.031437E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",92,-53.7048798,25.9198685,15.,NA,NA,"",0.,-233.395383E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",93,-67.0262527,29.6584396,15.,NA,NA,"",0.,-198.849633E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",94,-28.1685333,25.8322906,15.,NA,NA,"",0.,-285.304427E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",95,36.2005272,30.1683235,15.,NA,NA,"",0.,-270.373195E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     22: Step Time =    22.00,"PART-1-1",96,23.7214508,30.7957516,15.,NA,NA,"",0.,-290.467203E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",1,0.,20.,0.,NA,NA,"",0.,-332.792222E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",2,-1.,0.,0.,NA,NA,"",0.,-335.670233E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",3,-130.,0.,0.,NA,NA,"",172.499939,-0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",4,-130.,40.,0.,NA,NA,"",0.,-5.82469627E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",5,-45.,40.,0.,NA,NA,"",0.,-264.994383E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",6,-41.6666679,40.,0.,NA,NA,"",0.,-271.803379E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",7,41.6666679,40.,0.,NA,NA,"",0.,-271.944076E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",8,45.,40.,0.,NA,NA,"",0.,-264.318675E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",9,130.,40.,0.,NA,NA,"",0.,-5.78072574E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",10,130.,0.,0.,NA,NA,"",172.499939,-0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",11,1.,0.,0.,NA,NA,"",0.,-337.369472E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",0.,-302.152216E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",13,-44.,0.,0.,NA,NA,"",0.,-265.715510E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",0.,-211.437985E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",0.,-147.225901E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",0.,-78.3590674E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",0.,-4.62381961E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",0.,-76.2526318E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",0.,-145.670161E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",0.,-209.199607E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",21,-20.8333340,40.,0.,NA,NA,"",0.,-311.770767E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",22,0.,40.,0.,NA,NA,"",0.,-327.210844E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",23,20.8333340,40.,0.,NA,NA,"",0.,-306.585699E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",24,66.25,40.,0.,NA,NA,"",0.,-209.450737E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",25,87.5,40.,0.,NA,NA,"",0.,-146.875933E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",26,108.75,40.,0.,NA,NA,"",0.,-76.6127557E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",27,130.,20.,0.,NA,NA,"",0.,-4.55437647E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",28,108.5,0.,0.,NA,NA,"",0.,-78.6981210E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",29,87.,0.,0.,NA,NA,"",0.,-148.264080E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",30,65.5,0.,0.,NA,NA,"",0.,-211.973161E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",31,44.,0.,0.,NA,NA,"",0.,-264.681607E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",32,22.5,0.,0.,NA,NA,"",0.,-300.940752E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",33,-42.1166458,24.8843746,0.,NA,NA,"",0.,-272.070855E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",34,41.8408203,21.4515724,0.,NA,NA,"",0.,-271.802485E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",35,-60.9669685,13.1057463,0.,NA,NA,"",0.,-225.387156E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",36,65.4179230,20.4018879,0.,NA,NA,"",0.,-214.286715E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",37,-82.5528564,20.0025139,0.,NA,NA,"",0.,-162.813380E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",38,87.1690674,20.0864162,0.,NA,NA,"",0.,-149.088562E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",39,-42.8549538,11.9290600,0.,NA,NA,"",0.,-269.129246E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",40,108.619385,19.9939823,0.,NA,NA,"",0.,-77.8003857E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",41,16.7184010,21.6136360,0.,NA,NA,"",0.,-316.213995E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",42,-107.830605,19.9578686,0.,NA,NA,"",0.,-80.0715759E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",43,-23.0442448,13.8256569,0.,NA,NA,"",0.,-305.305570E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",44,-53.7048798,25.9198685,0.,NA,NA,"",0.,-244.004250E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",45,-67.0262527,29.6584396,0.,NA,NA,"",0.,-207.888260E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",46,-28.1685333,25.8322906,0.,NA,NA,"",0.,-298.272818E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",47,36.2005272,30.1683235,0.,NA,NA,"",0.,-282.662898E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",48,23.7214508,30.7957516,0.,NA,NA,"",0.,-303.670287E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",49,0.,20.,15.,NA,NA,"",0.,-332.792222E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",50,-1.,0.,15.,NA,NA,"",0.,-335.670233E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",51,-130.,0.,15.,NA,NA,"",172.499939,-0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",52,-130.,40.,15.,NA,NA,"",0.,-5.82469627E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",53,-45.,40.,15.,NA,NA,"",0.,-264.994383E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",54,-41.6666679,40.,15.,NA,NA,"",0.,-271.803379E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",55,41.6666679,40.,15.,NA,NA,"",0.,-271.944076E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",56,45.,40.,15.,NA,NA,"",0.,-264.318675E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",57,130.,40.,15.,NA,NA,"",0.,-5.78072574E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",58,130.,0.,15.,NA,NA,"",172.499939,-0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",59,1.,0.,15.,NA,NA,"",0.,-337.369472E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",60,-22.5,0.,15.,NA,NA,"",0.,-302.152216E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",61,-44.,0.,15.,NA,NA,"",0.,-265.715510E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",62,-65.5,0.,15.,NA,NA,"",0.,-211.437985E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",63,-87.,0.,15.,NA,NA,"",0.,-147.225901E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",64,-108.5,0.,15.,NA,NA,"",0.,-78.3590674E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",65,-130.,20.,15.,NA,NA,"",0.,-4.62381961E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",66,-108.75,40.,15.,NA,NA,"",0.,-76.2526318E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",67,-87.5,40.,15.,NA,NA,"",0.,-145.670161E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",68,-66.25,40.,15.,NA,NA,"",0.,-209.199607E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",69,-20.8333340,40.,15.,NA,NA,"",0.,-311.770767E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",70,0.,40.,15.,NA,NA,"",0.,-327.210844E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",71,20.8333340,40.,15.,NA,NA,"",0.,-306.585699E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",72,66.25,40.,15.,NA,NA,"",0.,-209.450737E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",73,87.5,40.,15.,NA,NA,"",0.,-146.875933E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",74,108.75,40.,15.,NA,NA,"",0.,-76.6127557E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",75,130.,20.,15.,NA,NA,"",0.,-4.55437647E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",76,108.5,0.,15.,NA,NA,"",0.,-78.6981210E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",77,87.,0.,15.,NA,NA,"",0.,-148.264080E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",78,65.5,0.,15.,NA,NA,"",0.,-211.973161E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",79,44.,0.,15.,NA,NA,"",0.,-264.681607E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",80,22.5,0.,15.,NA,NA,"",0.,-300.940752E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",81,-42.1166458,24.8843746,15.,NA,NA,"",0.,-272.070855E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",82,41.8408203,21.4515724,15.,NA,NA,"",0.,-271.802485E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",83,-60.9669685,13.1057463,15.,NA,NA,"",0.,-225.387156E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",84,65.4179230,20.4018879,15.,NA,NA,"",0.,-214.286715E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",85,-82.5528564,20.0025139,15.,NA,NA,"",0.,-162.813380E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",86,87.1690674,20.0864162,15.,NA,NA,"",0.,-149.088562E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",87,-42.8549538,11.9290600,15.,NA,NA,"",0.,-269.129246E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",88,108.619385,19.9939823,15.,NA,NA,"",0.,-77.8003857E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",89,16.7184010,21.6136360,15.,NA,NA,"",0.,-316.213995E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",90,-107.830605,19.9578686,15.,NA,NA,"",0.,-80.0715759E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",91,-23.0442448,13.8256569,15.,NA,NA,"",0.,-305.305570E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",92,-53.7048798,25.9198685,15.,NA,NA,"",0.,-244.004250E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",93,-67.0262527,29.6584396,15.,NA,NA,"",0.,-207.888260E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",94,-28.1685333,25.8322906,15.,NA,NA,"",0.,-298.272818E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",95,36.2005272,30.1683235,15.,NA,NA,"",0.,-282.662898E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     23: Step Time =    23.00,"PART-1-1",96,23.7214508,30.7957516,15.,NA,NA,"",0.,-303.670287E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",1,0.,20.,0.,NA,NA,"",0.,-347.261459E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",2,-1.,0.,0.,NA,NA,"",0.,-350.264579E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",3,-130.,0.,0.,NA,NA,"",179.999939,0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",4,-130.,40.,0.,NA,NA,"",0.,-6.07794384E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",5,-45.,40.,0.,NA,NA,"",0.,-276.515901E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",6,-41.6666679,40.,0.,NA,NA,"",0.,-283.620924E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",7,41.6666679,40.,0.,NA,NA,"",0.,-283.767730E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",8,45.,40.,0.,NA,NA,"",0.,-275.810808E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",9,130.,40.,0.,NA,NA,"",0.,-6.03206130E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",10,130.,0.,0.,NA,NA,"",179.999939,0.,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",11,1.,0.,0.,NA,NA,"",0.,-352.037728E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",0.,-315.289259E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",13,-44.,0.,0.,NA,NA,"",0.,-277.268350E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",0.,-220.630944E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",0.,-153.627023E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",0.,-81.7659870E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",0.,-4.82485536E-03,0.,0.
Z:/abaqus_part_2/job_c20.odb,load_perf_plast,Increment     24: Step Time =    24.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",0.,-79.5679688E-03,0.,0.
